n,sigma_c,c_mod_T,k,label,certifiable
2510803,0.007164467824622989,0.29999999983945713,28243.0,run34,1
2510892,0.0071608975995332,0.39999999983945145,28244.0,run34,1
2510981,0.007157327374443412,0.49999999983944576,28245.0,run34,1
2511070,0.007153757615014911,0.5999999998394401,28246.0,run34,1
2511158,0.007231176132336259,88.59999999983944,28246.0,run34,1
2511247,0.007227603578940034,88.69999999983943,28247.0,run34,1
2511336,0.007224031025543809,88.79999999983943,28248.0,run34,1
2511425,0.007220458937808871,88.89999999983942,28249.0,run34,1
2511514,0.007216886850073934,0.09999999983941166,28251.0,run34,1
2511603,0.007213315228000283,0.19999999983940597,28252.0,run34,1
2511692,0.00720974407158792,0.2999999998394003,28253.0,run34,1
2511781,0.007206172915175557,0.3999999998393946,28254.0,run34,1
2511870,0.007202602224424481,0.4999999998393889,28255.0,run34,1
2511959,0.007199031999334693,0.5999999998393832,28256.0,run34,1
2512048,0.0071954617742449045,0.6999999998393776,28257.0,run34,1
2512137,0.007191891549155116,0.7999999998393719,28258.0,run34,1
2512226,0.007188322255387902,0.8999999998393662,28259.0,run34,1
2512315,0.007184752495959401,0.9999999998393605,28260.0,run34,1
2512404,0.007181183667853475,1.0999999998393548,28261.0,run34,1
2512493,0.007177614839747548,1.1999999998393491,28262.0,run34,1
2512582,0.007174046477302909,1.2999999998393434,28263.0,run34,1
2512671,0.00717047811485827,1.3999999998393378,28264.0,run34,1
2512760,0.007166910218074918,1.499999999839332,28265.0,run34,1
2512849,0.007163342321291566,1.5999999998393264,28266.0,run34,1
2512938,0.007159774890169501,1.6999999998393207,28267.0,run34,1
2513027,0.007156207924708724,1.799999999839315,28268.0,run34,1
2513116,0.007152640959247947,1.8999999998393093,28269.0,run34,1
2513205,0.007149074459448457,1.9999999998393037,28270.0,run34,1
2513293,0.007226426852867007,1.099999999839298,28271.0,run34,1
2513382,0.007222857093438506,1.1999999998392923,28272.0,run34,1
2513471,0.007219287799671292,1.2999999998392866,28273.0,run34,1
2513560,0.007215718971565366,1.399999999839281,28274.0,run34,1
2513649,0.007212150609120727,1.4999999998392752,28275.0,run34,1
2513738,0.007208582246676087,1.5999999998392695,28276.0,run34,1
2513827,0.007205013884231448,1.6999999998392639,28277.0,run34,1
2513916,0.007201445987448096,1.7999999998392582,28278.0,run34,1
2514005,0.007197878556326032,1.8999999998392525,28279.0,run34,1
2514094,0.007194311590865254,1.9999999998392468,28280.0,run34,1
2514183,0.007190744625404477,2.099999999839241,28281.0,run34,1
2514272,0.0071871776599437,2.1999999998392354,28282.0,run34,1
2514361,0.00718361116014421,2.2999999998392298,28283.0,run34,1
2514450,0.007180045126006007,2.399999999839224,28284.0,run34,1
2514539,0.007176479557529092,2.4999999998392184,28285.0,run34,1
2514628,0.0071729139890521765,2.5999999998392127,28286.0,run34,1
2514717,0.007169348420575261,2.699999999839207,28287.0,run34,1
2514806,0.007165783317759633,2.7999999998392013,28288.0,run34,1
2514895,0.007162218680605292,2.8999999998391957,28289.0,run34,1
2514984,0.007158654509112239,2.99999999983919,28290.0,run34,1
2515073,0.0071550903376191854,3.0999999998391843,28291.0,run34,1
2515162,0.007151526166126132,3.1999999998391786,28292.0,run34,1
2515251,0.007147962460294366,3.299999999839173,28293.0,run34,1
2515340,0.007144399220123887,3.3999999998391672,28294.0,run34,1
2515429,0.007140835979953408,3.4999999998391615,28295.0,run34,1
2515517,0.00721811898984015,2.599999999839156,28296.0,run34,1
2515606,0.007214552955701947,2.69999999983915,28297.0,run34,1
2515695,0.007210987387225032,2.7999999998391445,28298.0,run34,1
2515784,0.0072074218187481165,2.899999999839139,28299.0,run34,1
2515873,0.0072038567159324884,2.999999999839133,28300.0,run34,1
2515962,0.007200292078778148,3.0999999998391274,28301.0,run34,1
2516051,0.007196727441623807,3.1999999998391218,28302.0,run34,1
2516140,0.0071931632701307535,3.299999999839116,28303.0,run34,1
2516229,0.0071895990986377,3.3999999998391104,28304.0,run34,1
2516318,0.007186035392805934,3.4999999998391047,28305.0,run34,1
2516407,0.007182472152635455,3.599999999839099,28306.0,run34,1
2516496,0.007178908912464976,3.6999999998390933,28307.0,run34,1
2516585,0.0071753456722944975,3.7999999998390876,28308.0,run34,1
2516674,0.007171783363446593,3.899999999839082,28309.0,run34,1
2516763,0.007168221054598689,3.9999999998390763,28310.0,run34,1
2516852,0.007164658745750785,4.099999999839071,28311.0,run34,1
2516941,0.007161096902564168,4.199999999839065,28312.0,run34,1
2517030,0.007157535525038838,4.299999999839059,28313.0,run34,1
2517119,0.007153974147513509,4.3999999998390535,28314.0,run34,1
2517208,0.0071504132356494665,4.499999999839048,28315.0,run34,1
2517297,0.0071468527894467115,4.599999999839042,28316.0,run34,1
2517386,0.0071432923432439566,4.6999999998390365,28317.0,run34,1
2517475,0.007139731897041202,4.799999999839031,28318.0,run34,1
2517564,0.007136172382161021,4.899999999839025,28319.0,run34,1
2517652,0.007213389268144965,3.9999999998390194,28320.0,run34,1
2517741,0.007209826493635774,4.099999999839014,28321.0,run34,1
2517830,0.007206263719126582,4.199999999839008,28322.0,run34,1
2517919,0.007202701875939965,4.299999999839002,28323.0,run34,1
2518008,0.007199139567092061,4.399999999838997,28324.0,run34,1
2518097,0.0071955781895667315,4.499999999838991,28325.0,run34,1
2518186,0.007192016812041402,4.599999999838985,28326.0,run34,1
2518275,0.00718845590017736,4.69999999983898,28327.0,run34,1
2518364,0.007184894988313317,4.799999999838974,28328.0,run34,1
2518453,0.007181334542110562,4.899999999838968,28329.0,run34,1
2518542,0.007177774095907807,4.999999999838963,28330.0,run34,1
2518631,0.30564043554477394,5.099999999838957,28331.0,run34,0
2518720,0.30561280460096896,5.199999999838951,28332.0,run34,0
2518809,0.3055851797107607,5.2999999998389455,28333.0,run34,0
2518898,0.3055575604084879,5.39999999983894,28334.0,run34,0
2518987,0.30552994715981185,5.499999999838934,28335.0,run34,0
2519076,0.3055023399647325,5.5999999998389285,28336.0,run34,0
2519165,0.30547473835758865,5.699999999838923,28337.0,run34,0
2519254,0.3054471428040415,5.799999999838917,28338.0,run34,0
2519343,0.3054195533040911,5.899999999838911,28339.0,run34,0
2519432,0.30539196939207613,5.999999999838906,28340.0,run34,0
2519521,0.3053643910679966,6.0999999998389,28341.0,run34,0
2519610,0.30533681879751384,6.199999999838894,28342.0,run34,0
2519699,0.3053092525806278,6.299999999838889,28343.0,run34,0
2519788,0.3052816919516772,6.399999999838883,28344.0,run34,0
2519876,0.3054582697805017,5.499999999838877,28345.0,run34,0
2519965,0.3054306849371642,5.599999999838872,28346.0,run34,0
2770029,0.2481695453170687,82.79999999982289,31158.0,run35,0
2770118,0.24815178592689335,82.89999999982288,31159.0,run35,0
2770207,0.24813402839936316,82.99999999982288,31160.0,run35,0
2770296,0.2481162736658007,83.09999999982287,31161.0,run35,0
2770385,0.24809852126054466,83.19999999982286,31162.0,run35,0
2770474,0.24808077164925635,83.29999999982286,31163.0,run35,0
2770563,0.2480630239006132,83.39999999982285,31164.0,run35,0
2770652,0.24804527848027647,83.49999999982285,31165.0,run35,0
2770741,0.24802753585390747,83.59999999982284,31166.0,run35,0
2770830,0.2480097955558449,83.69999999982284,31167.0,run35,0
2770919,0.24799205758608878,83.79999999982283,31168.0,run35,0
2771008,0.047306374879553914,83.89999999982282,31169.0,run35,1
2771097,0.04730150825344026,83.99999999982282,31170.0,run35,1
2771186,0.04729664162732661,84.09999999982281,31171.0,run35,1
2771275,0.04729177546687424,84.19999999982281,31172.0,run35,1
2771364,0.04728690977208316,84.2999999998228,31173.0,run35,1
2771453,0.04728204454295337,84.3999999998228,31174.0,run35,1
2771542,0.04727717977948487,84.49999999982279,31175.0,run35,1
2771631,0.047272315016016364,84.59999999982278,31176.0,run35,1
2771720,0.04726745071820915,84.69999999982278,31177.0,run35,1
2771809,0.04726258688606322,84.79999999982277,31178.0,run35,1
2771898,0.047257723519578576,84.89999999982277,31179.0,run35,1
2771986,0.047332711750641465,83.99999999982276,31180.0,run35,1
2772075,0.0473278455901891,84.09999999982276,31181.0,run35,1
2772164,0.04732297989539802,84.19999999982275,31182.0,run35,1
2772253,0.04731811466626823,84.29999999982275,31183.0,run35,1
2772342,0.04731324943713844,84.39999999982274,31184.0,run35,1
2772431,0.047308384673669934,84.49999999982273,31185.0,run35,1
2772520,0.04730352037586272,84.59999999982273,31186.0,run35,1
2772609,0.0472986560780555,84.69999999982272,31187.0,run35,1
2772698,0.04729379271157086,84.79999999982272,31188.0,run35,1
2772787,0.04728892934508622,84.89999999982271,31189.0,run35,1
2772876,0.04728406644426286,84.9999999998227,31190.0,run35,1
2772965,0.047279204009100795,85.0999999998227,31191.0,run35,1
2773054,0.04727434157393873,85.1999999998227,31192.0,run35,1
2773143,0.04726947960443795,85.29999999982269,31193.0,run35,1
2773232,0.047264618100598454,85.39999999982268,31194.0,run35,1
2773321,0.04725975706242025,85.49999999982268,31195.0,run35,1
2773410,0.04725489648990333,85.59999999982267,31196.0,run35,1
2773499,0.04725003591738641,85.69999999982267,31197.0,run35,1
2773588,0.04724517627619207,85.79999999982266,31198.0,run35,1
2773677,0.047240316634997725,85.89999999982265,31199.0,run35,1
2773766,0.04723545699380338,85.99999999982265,31200.0,run35,1
2773855,0.04723059828393161,86.09999999982264,31201.0,run35,1
2773944,0.047225739574059844,86.19999999982264,31202.0,run35,1
2774033,0.04722088132984936,86.29999999982263,31203.0,run35,1
2774121,0.04729580762796104,85.39999999982263,31204.0,run35,1
2774210,0.047290946589782834,85.49999999982262,31205.0,run35,1
2774299,0.047286086017265916,85.59999999982261,31206.0,run35,1
2774388,0.047281225910410285,85.69999999982261,31207.0,run35,1
2774477,0.04727636626921594,85.7999999998226,31208.0,run35,1
2774566,0.0472715066280216,85.8999999998226,31209.0,run35,1
2774655,0.04726664745248854,85.99999999982259,31210.0,run35,1
2774744,0.04726178874261677,86.09999999982259,31211.0,run35,1
2774833,0.04725693049840629,86.19999999982258,31212.0,run35,1
2774922,0.0472520727198571,86.29999999982257,31213.0,run35,1
2775011,0.0472472149413079,86.39999999982257,31214.0,run35,1
2775100,0.047242357628419995,86.49999999982256,31215.0,run35,1
2775189,0.047237500781193376,86.59999999982256,31216.0,run35,1
2775278,0.04723264439962804,86.69999999982255,31217.0,run35,1
2775367,0.047227788483724,86.79999999982255,31218.0,run35,1
2775456,0.04722293256781995,86.89999999982254,31219.0,run35,1
2775545,0.05436593689955771,86.99999999982253,31220.0,run35,1
2775634,0.054360773181542754,87.09999999982253,31221.0,run35,1
2775723,0.054355609929189086,87.19999999982252,31222.0,run35,1
2775812,0.054350447142496705,87.29999999982252,31223.0,run35,1
2775901,0.05434528482146561,87.39999999982251,31224.0,run35,1
2775990,0.05434012250043452,87.4999999998225,31225.0,run35,1
2776079,0.054334961110726,87.5999999998225,31226.0,run35,1
2776168,0.05432979972101748,87.6999999998225,31227.0,run35,1
2776257,0.05432463879697025,87.79999999982249,31228.0,run35,1
2776345,0.047254107194021344,86.89999999982248,31229.0,run35,1
2776434,0.047249251743778586,86.99999999982248,31230.0,run35,1
2776523,0.0472443972248584,87.09999999982247,31231.0,run35,1
2776612,0.04723954270593822,87.19999999982247,31232.0,run35,1
2776701,0.047234688652679324,87.29999999982246,31233.0,run35,1
2776790,0.04722983459942043,87.39999999982246,31234.0,run35,1
2776879,0.04722498147748411,87.49999999982245,31235.0,run35,1
2776968,0.054364328971132636,87.59999999982244,31236.0,run35,1
2777057,0.054359168047085404,87.69999999982244,31237.0,run35,1
2777146,0.05435400758869946,87.79999999982243,31238.0,run35,1
2777235,0.054348847130313516,87.89999999982243,31239.0,run35,1
2777324,0.054343687603250146,87.99999999982242,31240.0,run35,1
2777413,0.054338528076186776,88.09999999982242,31241.0,run35,1
2777502,0.05433336948044598,88.19999999982241,31242.0,run35,1
2777591,0.054328210884705186,88.2999999998224,31243.0,run35,1
2777680,0.05432305228896439,88.3999999998224,31244.0,run35,1
2777769,0.05431789462454617,88.49999999982239,31245.0,run35,1
2777858,0.05431273742578924,88.59999999982239,31246.0,run35,1
2777947,0.054307580227032304,88.69999999982238,31247.0,run35,1
2778036,0.05430242349393666,88.79999999982238,31248.0,run35,1
2778125,0.0542972672265023,88.89999999982237,31249.0,run35,1
2778214,0.05429211142472923,0.09999999982235863,31251.0,run35,1
2778303,0.054286956088617444,0.19999999982235295,31252.0,run35,1
2778392,0.05428180121816695,0.29999999982234726,31253.0,run35,1
2778480,0.05435756430961192,88.29999999982235,31253.0,run35,1
2778569,0.054352406645193696,88.39999999982234,31254.0,run35,1
2778658,0.054347248980775476,88.49999999982234,31255.0,run35,1
2778747,0.05434209224767983,88.59999999982233,31256.0,run35,1
2778836,0.054336935514584184,88.69999999982232,31257.0,run35,1
2778925,0.054331779247149825,88.79999999982232,31258.0,run35,1
2779014,0.054326623445376754,88.89999999982231,31259.0,run35,1
2779103,0.05432146810926497,0.09999999982230179,31261.0,run35,1
2779192,0.054316312773153186,0.1999999998222961,31262.0,run35,1
2779281,0.05431115790270269,0.2999999998222904,31263.0,run35,1
2779370,0.05430600396357477,0.39999999982228474,31264.0,run35,1
2779459,0.054300850024446845,0.49999999982227905,31265.0,run35,1
2779548,0.05429569608531892,0.5999999998222734,31266.0,run35,1
2779637,0.054290543077513576,0.6999999998222677,31267.0,run35,1
2779726,0.054285390535369515,0.799999999822262,31268.0,run35,1
2779815,0.054280237993225455,0.8999999998222563,31269.0,run35,1
2779904,0.05427508591674268,0.9999999998222506,31270.0,run35,1
2779993,0.0542699343059212,1.099999999822245,31271.0,run35,1
2780082,0.054264783160761,1.1999999998222393,31272.0,run35,1
2780171,0.05425963248126209,1.2999999998222336,31273.0,run35,1
2780260,0.054254482267424464,1.399999999822228,31274.0,run35,1
2780349,0.05424933205358684,1.4999999998222222,31275.0,run35,1
2780438,0.054244182305410504,1.5999999998222165,31276.0,run35,1
2780527,0.054239033022895455,1.6999999998222108,31277.0,run35,1
2780616,0.054233884206041694,1.7999999998222052,31278.0,run35,1
2780704,0.05430958070792258,0.8999999998221995,31279.0,run35,1
2780793,0.05430442909710109,0.9999999998221938,31280.0,run35,1
2780882,0.05429927748627961,1.099999999822188,31281.0,run35,1
2780971,0.054294126806780696,1.1999999998221824,31282.0,run35,1
2781060,0.05428897659294307,1.2999999998221767,31283.0,run35,1
2781149,0.05428382637910545,1.399999999822171,31284.0,run35,1
2781238,0.05427867663092911,1.4999999998221654,31285.0,run35,1
2781327,0.05427352734841406,1.5999999998221597,31286.0,run35,1
2781416,0.0542683785315603,1.699999999822154,31287.0,run35,1
2781505,0.05426323018036783,1.7999999998221483,31288.0,run35,1
2781594,0.05425808182917535,1.8999999998221426,31289.0,run35,1
2781683,0.05425293440930545,1.999999999822137,31290.0,run35,1
2781772,0.054247786989435554,2.0999999998221313,31291.0,run35,1
2781861,0.05424264003522694,2.1999999998221256,31292.0,run35,1
2781950,0.054237493546679616,2.29999999982212,31293.0,run35,1
2782039,0.05423234705813229,2.399999999822114,31294.0,run35,1
2782128,0.05422720150090754,2.4999999998221085,31295.0,run35,1
2782217,0.05422205594368279,2.599999999822103,31296.0,run35,1
2782306,0.05421691085211933,2.699999999822097,31297.0,run35,1
2782395,0.05421176669187844,2.7999999998220915,31298.0,run35,1
2782484,0.05420662206597626,2.899999999822086,31299.0,run35,1
2782573,0.05420147837139666,2.99999999982208,31300.0,run35,1
2782662,0.05419633514247835,3.0999999998220744,31301.0,run35,1
2782751,0.05419119191356003,3.1999999998220687,31302.0,run35,1
2782839,0.05426682415418327,2.299999999822063,31303.0,run35,1
2782928,0.05426167859695852,2.3999999998220574,31304.0,run35,1
2783017,0.05425653303973377,2.4999999998220517,31305.0,run35,1
2783106,0.054251387948170304,2.599999999822046,31306.0,run35,1
2783195,0.05424624332226813,2.6999999998220403,31307.0,run35,1
2783284,0.05424109916202724,2.7999999998220346,31308.0,run35,1
2783373,0.05423595546744764,2.899999999822029,31309.0,run35,1
2783462,0.05423081177286804,2.9999999998220233,31310.0,run35,1
2783551,0.05422566854394972,3.0999999998220176,31311.0,run35,1
2783640,0.054220526246353984,3.199999999822012,31312.0,run35,1
2783729,0.054215383948758245,3.299999999822006,31313.0,run35,1
2783818,0.054210241651162505,3.3999999998220005,31314.0,run35,1
2783907,0.05420510028488934,3.499999999821995,31315.0,run35,1
2783996,0.054199958918616176,3.599999999821989,31316.0,run35,1
2784085,0.054194818483665586,3.6999999998219835,31317.0,run35,1
2784174,0.054189678048714995,3.799999999821978,31318.0,run35,1
2784263,0.05418453807942569,3.899999999821972,31319.0,run35,1
2784352,0.05417939857579768,3.9999999998219664,31320.0,run35,1
2784441,0.05417425907216966,4.099999999821961,31321.0,run35,1
2784530,0.05416912049986422,4.199999999821955,31322.0,run35,1
2784619,0.05416398192755878,4.299999999821949,31323.0,run35,1
2784708,0.054158843820914626,4.399999999821944,31324.0,run35,1
2784797,0.05415370617993176,4.499999999821938,31325.0,run35,1
2784886,0.05414856900461018,4.599999999821932,31326.0,run35,1
2784975,0.05414343229494989,4.699999999821927,31327.0,run35,1
2785063,0.05421899748034775,3.799999999821921,31328.0,run35,1
2785152,0.05421385797671974,3.8999999998219153,31329.0,run35,1
2785241,0.05420871847309172,3.9999999998219096,31330.0,run35,1
2785330,0.05420357990078628,4.099999999821904,31331.0,run35,1
2785419,0.05419844132848084,4.199999999821898,31332.0,run35,1
2785508,0.054193303221836686,4.2999999998218925,31333.0,run35,1
2785597,0.05418816558085382,4.399999999821887,31334.0,run35,1
2785686,0.05418302840553224,4.499999999821881,31335.0,run35,1
2785775,0.05417789169587195,4.5999999998218755,31336.0,run35,1
2785864,0.05417275498621166,4.69999999982187,31337.0,run35,1
2785953,0.05416761874221265,4.799999999821864,31338.0,run35,1
2786042,0.054162482963874936,4.899999999821858,31339.0,run35,1
2786131,0.054157347651198506,4.999999999821853,31340.0,run35,1
2786220,0.054152212804183364,5.099999999821847,31341.0,run35,1
2786309,0.05414707842282951,5.199999999821841,31342.0,run35,1
2786398,0.054141944041475654,5.299999999821836,31343.0,run35,1
2786487,0.054136810125783086,5.39999999982183,31344.0,run35,1
2786576,0.054131676675751805,5.499999999821824,31345.0,run35,1
2786665,0.05412654369138181,5.599999999821819,31346.0,run35,1
2786754,0.054121411172673106,5.699999999821813,31347.0,run35,1
2786843,0.05411627911962569,5.799999999821807,31348.0,run35,1
2786932,0.05411114706657827,5.899999999821802,31349.0,run35,1
2787021,0.05410601547919214,5.999999999821796,31350.0,run35,1
2787110,0.054100884357467294,6.09999999982179,31351.0,run35,1
2787198,0.05417638621293008,5.1999999998217845,31352.0,run35,1
2787287,0.054171252297237515,5.299999999821779,31353.0,run35,1
2787376,0.054166118847206235,5.399999999821773,31354.0,run35,1
2787465,0.05416098586283624,5.4999999998217675,31355.0,run35,1
2787554,0.054155853344127536,5.599999999821762,31356.0,run35,1
2787643,0.05415072082541883,5.699999999821756,31357.0,run35,1
2787732,0.05414558877237141,5.79999999982175,31358.0,run35,1
2787821,0.05414045765064657,5.899999999821745,31359.0,run35,1
2787910,0.05413532652892172,5.999999999821739,31360.0,run35,1
2787999,0.05413019540719688,6.099999999821733,31361.0,run35,1
2788088,0.05412506521679461,6.199999999821728,31362.0,run35,1
2788177,0.05411993549205363,6.299999999821722,31363.0,run35,1
2788266,0.054114805767312646,6.399999999821716,31364.0,run35,1
2788355,0.05410967650823295,6.499999999821711,31365.0,run35,1
2788444,0.054104547714814544,6.599999999821705,31366.0,run35,1
2788533,0.054099419387057424,6.699999999821699,31367.0,run35,1
2788622,0.05409429152496159,6.799999999821694,31368.0,run35,1
2788711,0.05408916366286576,6.899999999821688,31369.0,run35,1
2788800,0.05408403626643121,6.999999999821682,31370.0,run35,1
2788889,0.054078909335657954,7.0999999998216765,31371.0,run35,1
2788978,0.05407378287054598,7.199999999821671,31372.0,run35,1
2789067,0.0540686568710953,7.299999999821665,31373.0,run35,1
2789156,0.0540635313373059,7.3999999998216595,31374.0,run35,1
2789245,0.05405840580351651,7.499999999821654,31375.0,run35,1
2789333,0.054133843863382936,6.599999999821648,31376.0,run35,1
2789422,0.0541287160012871,6.699999999821642,31377.0,run35,1
2789511,0.05412358813919127,6.799999999821637,31378.0,run35,1
2789600,0.054118460742756724,6.899999999821631,31379.0,run35,1
2789689,0.05411333427764475,6.999999999821625,31380.0,run35,1
2789778,0.054108207346871495,7.09999999982162,31381.0,run35,1
2789867,0.05410308134742081,7.199999999821614,31382.0,run35,1
2789956,0.054097955813631415,7.299999999821608,31383.0,run35,1
2790045,0.05409283027984202,7.399999999821603,31384.0,run35,1
2790134,0.05408770521171391,7.499999999821597,31385.0,run35,1
2790223,0.05408258060924709,7.599999999821591,31386.0,run35,1
2790312,0.054077456472441554,7.699999999821586,31387.0,run35,1
2790401,0.05407233280129731,7.79999999982158,31388.0,run35,1
2790490,0.05406720959581435,7.899999999821574,31389.0,run35,1
2790579,0.05406208639033139,7.9999999998215685,31390.0,run35,1
2790668,0.054056963650509715,8.099999999821563,31391.0,run35,1
2790757,0.05405184137634933,8.199999999821557,31392.0,run35,1
2790846,0.05404671956785023,8.299999999821551,31393.0,run35,1
2790935,0.05404159822501242,8.399999999821546,31394.0,run35,1
2791024,0.05403647688217461,8.49999999982154,31395.0,run35,1
2791113,0.054031356470659375,8.599999999821534,31396.0,run35,1
2791202,0.05402623605914414,8.699999999821529,31397.0,run35,1
2791291,0.05402111611329019,8.799999999821523,31398.0,run35,1
2791380,0.05401599663309753,8.899999999821517,31399.0,run35,1
2791469,0.05401087715290487,8.999999999821512,31400.0,run35,1
2791557,0.05408624862320721,8.099999999821506,31401.0,run35,1
2791646,0.054081126814708114,8.1999999998215,31402.0,run35,1
2791735,0.054076005006209016,8.299999999821495,31403.0,run35,1
2791824,0.05407088412903249,8.399999999821489,31404.0,run35,1
2791913,0.05406576325185597,8.499999999821483,31405.0,run35,1
2792002,0.054060642840340734,8.599999999821478,31406.0,run35,1
2792091,0.054055522894486785,8.699999999821472,31407.0,run35,1
2792180,0.054050403414294124,8.799999999821466,31408.0,run35,1
2792269,0.05404528439976275,8.89999999982146,31409.0,run35,1
2792358,0.054040165385231376,8.999999999821455,31410.0,run35,1
2792447,0.05403504683636129,9.09999999982145,31411.0,run35,1
2792536,0.05402992875315249,9.199999999821443,31412.0,run35,1
2792625,0.05402481113560498,9.299999999821438,31413.0,run35,1
2792714,0.05401969398371875,9.399999999821432,31414.0,run35,1
2792803,0.05401457683183253,9.499999999821426,31415.0,run35,1
2792892,0.05400946061126888,9.59999999982142,31416.0,run35,1
2792981,0.05400434439070523,9.699999999821415,31417.0,run35,1
2793070,0.053999228635802865,9.79999999982141,31418.0,run35,1
2793159,0.05399411334656179,9.899999999821404,31419.0,run35,1
2793248,0.053988998522982,9.999999999821398,31420.0,run35,1
2793337,0.05398388369940221,10.099999999821392,31421.0,run35,1
2793426,0.05397876934148371,10.199999999821387,31422.0,run35,1
2793515,0.053973655914887786,10.299999999821381,31423.0,run35,1
2793604,0.03988589835353196,10.399999999821375,31424.0,run35,1
2793692,0.05404385016299784,9.49999999982137,31425.0,run35,1
2793781,0.05403873394243419,9.599999999821364,31426.0,run35,1
2793870,0.05403361818753183,9.699999999821358,31427.0,run35,1
2793959,0.05402850289829075,9.799999999821353,31428.0,run35,1
2794048,0.054023388074710965,9.899999999821347,31429.0,run35,1
2794137,0.05401827325113118,9.999999999821341,31430.0,run35,1
2794226,0.05401315935887396,10.099999999821335,31431.0,run35,1
2794315,0.05400804546661675,10.19999999982133,31432.0,run35,1
2794404,0.054002932040020823,10.299999999821324,31433.0,run35,1
2794493,0.0539978186134249,10.399999999821318,31434.0,run35,1
2794582,0.053992706118151546,10.499999999821313,31435.0,run35,1
2794671,0.053987593622878194,10.599999999821307,31436.0,run35,1
2794760,0.05398248159326613,10.699999999821301,31437.0,run35,1
2794849,0.05397737049497664,10.799999999821296,31438.0,run35,1
2794938,0.05397225893102586,10.89999999982129,31439.0,run35,1
2795027,0.03989160736091435,10.999999999821284,31440.0,run35,1
2795116,0.039887093706056476,11.099999999821279,31441.0,run35,1
2795205,0.039882580982521176,11.199999999821273,31442.0,run35,1
2795294,0.03987806825898588,11.299999999821267,31443.0,run35,1
2795383,0.039873556001111865,11.399999999821262,31444.0,run35,1
2795472,0.03986904374323785,11.499999999821256,31445.0,run35,1
2795561,0.039864532416686416,11.59999999982125,31446.0,run35,1
2795650,0.03986002062447369,11.699999999821245,31447.0,run35,1
2795739,0.03985550976358354,11.799999999821239,31448.0,run35,1
2795828,0.03985099936835468,11.899999999821233,31449.0,run35,1
2795916,0.05399641045369208,10.999999999821227,31450.0,run35,1
2796005,0.05399130028672516,11.099999999821222,31451.0,run35,1
2796094,0.053986190585419536,11.199999999821216,31452.0,run35,1
2796183,0.053981081349775195,11.29999999982121,31453.0,run35,1
2796272,0.05397597257979214,11.399999999821205,31454.0,run35,1
2796361,0.05397086380980909,11.499999999821199,31455.0,run35,1
2796450,0.05396575597114861,11.599999999821193,31456.0,run35,1
2796539,0.03989279945380986,11.699999999821188,31457.0,run35,1
2796628,0.03988828812725842,11.799999999821182,31458.0,run35,1
2796717,0.03988377773202956,11.899999999821176,31459.0,run35,1
2796806,0.039879267336800694,11.99999999982117,31460.0,run35,1
2796895,0.03987475740723312,12.099999999821165,31461.0,run35,1
2796984,0.03987024794332683,12.19999999982116,31462.0,run35,1
2797073,0.03986573847942054,12.299999999821154,31463.0,run35,1
2797162,0.03986122948117554,12.399999999821148,31464.0,run35,1
2797251,0.03985672094859183,12.499999999821142,31465.0,run35,1
2797340,0.0398522128816694,12.599999999821136,31466.0,run35,1
2797429,0.039847704814746976,12.69999999982113,31467.0,run35,1
2797518,0.03984319721348584,12.799999999821125,31468.0,run35,1
2797607,0.0398386896122247,12.89999999982112,31469.0,run35,1
2797696,0.039834182942286134,12.999999999821114,31470.0,run35,1
2797785,0.03982967627234757,13.099999999821108,31471.0,run35,1
2797874,0.03982517006807029,13.199999999821102,31472.0,run35,1
2797963,0.039820663863793015,13.299999999821097,31473.0,run35,1
2798051,0.0398939901497215,12.399999999821091,31474.0,run35,1
2798140,0.03988948161713779,12.499999999821085,31475.0,run35,1
2798229,0.039884973084554076,12.59999999982108,31476.0,run35,1
2798318,0.03988046548329294,12.699999999821074,31477.0,run35,1
2798407,0.0398759578820318,12.799999999821068,31478.0,run35,1
2798496,0.03987145074643195,12.899999999821063,31479.0,run35,1
2798585,0.039866943610832095,12.999999999821057,31480.0,run35,1
2798674,0.03986243694089353,13.099999999821051,31481.0,run35,1
2798763,0.039857930736616254,13.199999999821046,31482.0,run35,1
2798852,0.039853424998000264,13.29999999982104,31483.0,run35,1
2798941,0.039848919259384274,13.399999999821034,31484.0,run35,1
2799030,0.03984441398642957,13.499999999821028,31485.0,run35,1
2799119,0.03983990917913616,13.599999999821023,31486.0,run35,1
2799208,0.03983540483750403,13.699999999821017,31487.0,run35,1
2799297,0.0398309004958719,13.799999999821011,31488.0,run35,1
2799386,0.03982639661990106,13.899999999821006,31489.0,run35,1
2799475,0.03982189274393022,13.999999999821,31490.0,run35,1
2799564,0.03981738933362067,14.099999999820994,31491.0,run35,1
2799653,0.0398128863889724,14.199999999820989,31492.0,run35,1
2799742,0.03980838390998542,14.299999999820983,31493.0,run35,1
2799831,0.03980388189665973,14.399999999820977,31494.0,run35,1
2799920,0.03979937988333404,14.499999999820972,31495.0,run35,1
2800009,0.03979487833566964,14.599999999820966,31496.0,run35,1
2800098,0.03979037678800523,14.69999999982096,31497.0,run35,1
2800187,0.039785875706002116,14.799999999820955,31498.0,run35,1
2800275,0.039859139593318105,13.899999999820949,31499.0,run35,1
2800364,0.039854635717347264,13.999999999820943,31500.0,run35,1
2800453,0.039850132772699,14.099999999820938,31501.0,run35,1
